# Columns: Geocoded box,CDI,No. of responses,Hypocentral distance,Latitude,Longitude,Suspect?,City,State
"UTM:(12T 0428 4472 1000)",3.1,1,268,40.4001,-111.8425,0,"UTM:(12T 0428 4472 1000)",""
"UTM:(12T 0428 4474 1000)",2.0,1,268,40.4181,-111.8428,0,"UTM:(12T 0428 4474 1000)",""
"UTM:(12T 0428 4486 1000)",1.0,1,264,40.5262,-111.8441,0,"UTM:(12T 0428 4486 1000)",""
"UTM:(12T 0428 4487 1000)",3.1,1,264,40.5352,-111.8443,0,"UTM:(12T 0428 4487 1000)",""
"UTM:(12T 0428 4490 1000)",2.5,2,263,40.5622,-111.8445,0,"UTM:(12T 0428 4490 1000)",""
"UTM:(12T 0428 4499 1000)",1.0,1,261,40.6432,-111.8457,0,"UTM:(12T 0428 4499 1000)",""
"UTM:(12T 0428 4503 1000)",3.1,1,260,40.6792,-111.8460,0,"UTM:(12T 0428 4503 1000)",""
"UTM:(12T 0428 4509 1000)",1.0,1,258,40.7334,-111.8468,0,"UTM:(12T 0428 4509 1000)",""
"UTM:(12T 0428 4513 1000)",3.8,3,258,40.7694,-111.8472,0,"UTM:(12T 0428 4513 1000)",""
"UTM:(12T 0428 4576 1000)",3.1,1,253,41.3368,-111.8545,0,"UTM:(12T 0428 4576 1000)",""
"UTM:(12T 0428 4620 1000)",3.3,2,260,41.7330,-111.8598,0,"UTM:(12T 0428 4620 1000)",""
"UTM:(12T 0429 4488 1000)",2.2,1,264,40.5443,-111.8325,0,"UTM:(12T 0429 4488 1000)",""
"UTM:(12T 0429 4490 1000)",2.0,1,264,40.5622,-111.8328,0,"UTM:(12T 0429 4490 1000)",""
"UTM:(12T 0429 4491 1000)",3.1,1,264,40.5712,-111.8329,0,"UTM:(12T 0429 4491 1000)",""
"UTM:(12T 0429 4496 1000)",2.2,1,262,40.6163,-111.8334,0,"UTM:(12T 0429 4496 1000)",""
"UTM:(12T 0429 4511 1000)",3.1,2,259,40.7514,-111.8351,0,"UTM:(12T 0429 4511 1000)",""
"UTM:(12T 0429 4615 1000)",3.4,1,260,41.6882,-111.8471,0,"UTM:(12T 0429 4615 1000)",""
"UTM:(12T 0429 4618 1000)",2.7,1,260,41.7152,-111.8474,0,"UTM:(12T 0429 4618 1000)",""
"UTM:(12T 0429 4621 1000)",3.1,2,261,41.7421,-111.8478,0,"UTM:(12T 0429 4621 1000)",""
"UTM:(12T 0429 4622 1000)",2.0,1,261,41.7512,-111.8479,0,"UTM:(12T 0429 4622 1000)",""
"UTM:(12T 0429 4646 1000)",2.7,1,268,41.9673,-111.8509,0,"UTM:(12T 0429 4646 1000)",""
"UTM:(12T 0429 4647 1000)",2.0,2,268,41.9763,-111.8509,0,"UTM:(12T 0429 4647 1000)",""
"UTM:(12T 0430 4475 1000)",2.2,1,269,40.4273,-111.8194,0,"UTM:(12T 0430 4475 1000)",""
"UTM:(12T 0430 4503 1000)",2.9,1,262,40.6795,-111.8224,0,"UTM:(12T 0430 4503 1000)",""
"UTM:(12T 0430 4511 1000)",2.0,1,260,40.7516,-111.8233,0,"UTM:(12T 0430 4511 1000)",""
"UTM:(12T 0430 4512 1000)",2.5,2,260,40.7605,-111.8234,0,"UTM:(12T 0430 4512 1000)",""
"UTM:(12T 0430 4620 1000)",3.0,4,262,41.7332,-111.8358,0,"UTM:(12T 0430 4620 1000)",""
"UTM:(12T 0430 4621 1000)",2.2,1,262,41.7422,-111.8358,0,"UTM:(12T 0430 4621 1000)",""
"UTM:(12T 0430 4624 1000)",2.7,1,263,41.7693,-111.8362,0,"UTM:(12T 0430 4624 1000)",""
"UTM:(12T 0430 4631 1000)",2.6,2,264,41.8324,-111.8370,0,"UTM:(12T 0430 4631 1000)",""
"UTM:(12T 0430 4632 1000)",2.0,1,265,41.8413,-111.8372,0,"UTM:(12T 0430 4632 1000)",""
"UTM:(12T 0430 4657 1000)",2.2,1,272,42.0665,-111.8401,0,"UTM:(12T 0430 4657 1000)",""
"UTM:(12T 0430 4713 1000)",5.0,1,297,42.5708,-111.8468,0,"UTM:(12T 0430 4713 1000)",""
"UTM:(12T 0431 4471 1000)",2.0,1,272,40.3912,-111.8071,0,"UTM:(12T 0431 4471 1000)",""
"UTM:(12T 0431 4489 1000)",2.0,1,266,40.5534,-111.8090,0,"UTM:(12T 0431 4489 1000)",""
"UTM:(12T 0431 4498 1000)",2.7,1,264,40.6345,-111.8100,0,"UTM:(12T 0431 4498 1000)",""
"UTM:(12T 0431 4504 1000)",1.0,1,262,40.6885,-111.8107,0,"UTM:(12T 0431 4504 1000)",""
"UTM:(12T 0431 4508 1000)",1.0,1,262,40.7246,-111.8111,0,"UTM:(12T 0431 4508 1000)",""
"UTM:(12T 0431 4611 1000)",2.0,1,261,41.6523,-111.8226,0,"UTM:(12T 0431 4611 1000)",""
"UTM:(12T 0431 4620 1000)",2.6,5,263,41.7334,-111.8237,0,"UTM:(12T 0431 4620 1000)",""
"UTM:(12T 0431 4621 1000)",2.0,3,263,41.7424,-111.8238,0,"UTM:(12T 0431 4621 1000)",""
"UTM:(12T 0431 4627 1000)",2.7,1,264,41.7964,-111.8245,0,"UTM:(12T 0431 4627 1000)",""
"UTM:(12T 0431 4646 1000)",2.0,1,270,41.9676,-111.8267,0,"UTM:(12T 0431 4646 1000)",""
"UTM:(12T 0432 4470 1000)",2.5,1,273,40.3824,-111.7953,0,"UTM:(12T 0432 4470 1000)",""
"UTM:(12T 0432 4476 1000)",2.2,1,271,40.4365,-111.7959,0,"UTM:(12T 0432 4476 1000)",""
"UTM:(12T 0432 4478 1000)",2.7,1,270,40.4545,-111.7961,0,"UTM:(12T 0432 4478 1000)",""
"UTM:(12T 0432 4498 1000)",3.3,2,265,40.6346,-111.7982,0,"UTM:(12T 0432 4498 1000)",""
"UTM:(12T 0432 4619 1000)",2.4,2,263,41.7245,-111.8115,0,"UTM:(12T 0432 4619 1000)",""
"UTM:(12T 0432 4621 1000)",2.9,2,264,41.7425,-111.8118,0,"UTM:(12T 0432 4621 1000)",""
"UTM:(12T 0432 4622 1000)",3.8,2,264,41.7514,-111.8118,0,"UTM:(12T 0432 4622 1000)",""
"UTM:(12T 0432 4623 1000)",2.0,1,264,41.7604,-111.8120,0,"UTM:(12T 0432 4623 1000)",""
"UTM:(12T 0432 4629 1000)",3.1,2,266,41.8145,-111.8127,0,"UTM:(12T 0432 4629 1000)",""
"UTM:(12T 0432 4640 1000)",2.7,1,269,41.9136,-111.8140,0,"UTM:(12T 0432 4640 1000)",""
"UTM:(12T 0432 4641 1000)",3.1,1,269,41.9226,-111.8140,0,"UTM:(12T 0432 4641 1000)",""
"UTM:(12T 0433 4466 1000)",4.8,1,275,40.3464,-111.7831,0,"UTM:(12T 0433 4466 1000)",""
"UTM:(12T 0433 4468 1000)",2.0,1,274,40.3645,-111.7833,0,"UTM:(12T 0433 4468 1000)",""
"UTM:(12T 0433 4471 1000)",2.0,1,273,40.3914,-111.7835,0,"UTM:(12T 0433 4471 1000)",""
"UTM:(12T 0433 4616 1000)",2.0,1,264,41.6975,-111.7991,0,"UTM:(12T 0433 4616 1000)",""
"UTM:(12T 0433 4617 1000)",2.6,2,264,41.7066,-111.7993,0,"UTM:(12T 0433 4617 1000)",""
"UTM:(12T 0433 4622 1000)",2.0,1,265,41.7516,-111.7998,0,"UTM:(12T 0433 4622 1000)",""
"UTM:(12T 0434 4434 1000)",2.0,1,289,40.0582,-111.7680,0,"UTM:(12T 0434 4434 1000)",""
"UTM:(12T 0434 4622 1000)",2.0,2,266,41.7516,-111.7878,0,"UTM:(12T 0434 4622 1000)",""
"UTM:(12T 0435 4429 1000)",2.6,1,292,40.0132,-111.7558,0,"UTM:(12T 0435 4429 1000)",""
"UTM:(12T 0435 4477 1000)",3.1,1,273,40.4457,-111.7605,0,"UTM:(12T 0435 4477 1000)",""
"UTM:(12T 0435 4567 1000)",2.0,1,260,41.2563,-111.7699,0,"UTM:(12T 0435 4567 1000)",""
"UTM:(12T 0436 4468 1000)",2.0,1,277,40.3646,-111.7479,0,"UTM:(12T 0436 4468 1000)",""
"UTM:(12T 0437 4459 1000)",2.7,1,281,40.2837,-111.7353,0,"UTM:(12T 0437 4459 1000)",""
"UTM:(12T 0438 4464 1000)",2.2,1,281,40.3287,-111.7240,0,"UTM:(12T 0438 4464 1000)",""
"UTM:(12T 0440 4453 1000)",2.7,1,286,40.2298,-111.6994,0,"UTM:(12T 0440 4453 1000)",""
"UTM:(12T 0440 4459 1000)",2.0,1,284,40.2839,-111.7000,0,"UTM:(12T 0440 4459 1000)",""
"UTM:(12T 0441 4464 1000)",2.0,1,283,40.3289,-111.6886,0,"UTM:(12T 0441 4464 1000)",""
"UTM:(12T 0444 4443 1000)",2.0,1,294,40.1400,-111.6515,0,"UTM:(12T 0444 4443 1000)",""
"UTM:(12T 0444 4456 1000)",2.0,1,289,40.2571,-111.6526,0,"UTM:(12T 0444 4456 1000)",""
"UTM:(12T 0445 4441 1000)",2.2,1,296,40.1221,-111.6396,0,"UTM:(12T 0445 4441 1000)",""
"UTM:(12T 0446 4447 1000)",2.0,1,294,40.1761,-111.6284,0,"UTM:(12T 0446 4447 1000)",""
"UTM:(12T 0450 4512 1000)",2.2,1,279,40.7619,-111.5865,0,"UTM:(12T 0450 4512 1000)",""
"UTM:(12T 0452 4510 1000)",2.0,1,282,40.7441,-111.5626,0,"UTM:(12T 0452 4510 1000)",""
"UTM:(12T 0453 4512 1000)",3.1,1,282,40.7621,-111.5509,0,"UTM:(12T 0453 4512 1000)",""
"UTM:(12T 0457 4502 1000)",2.2,1,288,40.6723,-111.5028,0,"UTM:(12T 0457 4502 1000)",""
"UTM:(12T 0463 4686 1000)",3.1,1,314,42.3299,-111.4430,0,"UTM:(12T 0463 4686 1000)",""
"UTM:(12T 0465 4651 1000)",3.3,1,304,42.0147,-111.4167,0,"UTM:(12T 0465 4651 1000)",""
"UTM:(12T 0534 5055 1000)",2.0,1,610,45.6522,-110.5572,0,"UTM:(12T 0534 5055 1000)",""
"UTM:(12T 0610 4820 1000)",1.0,1,506,43.5293,-109.6325,0,"UTM:(12T 0610 4820 1000)",""
"UTM:(12T 0648 4613 1000)",2.0,1,476,41.6594,-109.2164,0,"UTM:(12T 0648 4613 1000)",""
"UTM:(13S 0386 3882 1000)",3.1,1,1012,35.0789,-106.2450,0,"UTM:(13S 0386 3882 1000)",""
"UTM:(13T 0540 4554 1000)",3.1,1,869,41.1408,-104.5174,0,"UTM:(13T 0540 4554 1000)",""
"UTM:(16S 0622 4050 1000)",2.0,3,2587,36.5922,-85.6305,0,"UTM:(16S 0622 4050 1000)",""
