# Columns: Geocoded box,CDI,No. of responses,Hypocentral distance,Latitude,Longitude,Suspect?,Standard deviation,City,State
"UTM:(11S 0386 3763 1000)",3.8,2,190,34.0059,-118.2291,0,0.320,"UTM:(11S 0386 3763 1000)",""
"UTM:(11S 0386 3766 1000)",4.5,2,188,34.0331,-118.2295,0,0.320,"UTM:(11S 0386 3766 1000)",""
"UTM:(11S 0386 3767 1000)",4.4,4,187,34.0421,-118.2296,0,0.302,"UTM:(11S 0386 3767 1000)",""
"UTM:(11S 0386 3768 1000)",2.2,3,186,34.0511,-118.2297,0,0.311,"UTM:(11S 0386 3768 1000)",""
"UTM:(11S 0386 3770 1000)",3.8,2,184,34.0691,-118.2301,0,0.320,"UTM:(11S 0386 3770 1000)",""
"UTM:(11S 0386 3772 1000)",3.1,1,182,34.0872,-118.2303,0,0.330,"UTM:(11S 0386 3772 1000)",""
"UTM:(11S 0386 3773 1000)",3.1,3,181,34.0962,-118.2304,0,0.311,"UTM:(11S 0386 3773 1000)",""
"UTM:(11S 0386 3774 1000)",3.9,16,180,34.1051,-118.2305,0,0.218,"UTM:(11S 0386 3774 1000)",""
"UTM:(11S 0386 3776 1000)",3.1,3,179,34.1232,-118.2308,0,0.311,"UTM:(11S 0386 3776 1000)",""
"UTM:(11S 0386 3777 1000)",4.3,5,178,34.1322,-118.2310,0,0.293,"UTM:(11S 0386 3777 1000)",""
"UTM:(11S 0386 3778 1000)",3.8,2,177,34.1412,-118.2311,0,0.320,"UTM:(11S 0386 3778 1000)",""
"UTM:(11S 0386 3779 1000)",4.7,5,176,34.1502,-118.2312,0,0.293,"UTM:(11S 0386 3779 1000)",""
"UTM:(11S 0386 3780 1000)",3.4,1,175,34.1593,-118.2313,0,0.330,"UTM:(11S 0386 3780 1000)",""
"UTM:(11S 0386 3781 1000)",3.2,3,174,34.1683,-118.2314,0,0.311,"UTM:(11S 0386 3781 1000)",""
"UTM:(11S 0386 3782 1000)",4.5,6,173,34.1773,-118.2315,0,0.285,"UTM:(11S 0386 3782 1000)",""
"UTM:(11S 0386 3783 1000)",3.5,5,172,34.1864,-118.2317,0,0.293,"UTM:(11S 0386 3783 1000)",""
"UTM:(11S 0386 3784 1000)",3.1,1,171,34.1954,-118.2319,0,0.330,"UTM:(11S 0386 3784 1000)",""
"UTM:(11S 0386 3785 1000)",7.1,1,171,34.2044,-118.2320,0,0.330,"UTM:(11S 0386 3785 1000)",""
"UTM:(11S 0386 3786 1000)",3.4,2,170,34.2133,-118.2321,0,0.320,"UTM:(11S 0386 3786 1000)",""
"UTM:(11S 0386 3787 1000)",4.0,3,169,34.2223,-118.2322,0,0.311,"UTM:(11S 0386 3787 1000)",""
"UTM:(11S 0386 3789 1000)",4.3,1,167,34.2404,-118.2325,0,0.330,"UTM:(11S 0386 3789 1000)",""
"UTM:(11S 0386 3833 1000)",2.4,3,130,34.6371,-118.2383,0,0.311,"UTM:(11S 0386 3833 1000)",""
"UTM:(11S 0386 3834 1000)",4.1,2,129,34.6461,-118.2385,0,0.320,"UTM:(11S 0386 3834 1000)",""
"UTM:(11S 0386 3835 1000)",3.1,2,129,34.6551,-118.2386,0,0.320,"UTM:(11S 0386 3835 1000)",""
"UTM:(11S 0386 3837 1000)",3.8,1,127,34.6732,-118.2389,0,0.330,"UTM:(11S 0386 3837 1000)",""
"UTM:(11S 0386 3838 1000)",5.0,2,126,34.6822,-118.2390,0,0.320,"UTM:(11S 0386 3838 1000)",""
"UTM:(11S 0386 3858 1000)",4.3,1,111,34.8625,-118.2417,0,0.330,"UTM:(11S 0386 3858 1000)",""
"UTM:(11S 0387 3738 1000)",2.9,3,213,33.7807,-118.2150,0,0.311,"UTM:(11S 0387 3738 1000)",""
"UTM:(11S 0387 3739 1000)",4.5,1,212,33.7897,-118.2152,0,0.330,"UTM:(11S 0387 3739 1000)",""
"UTM:(11S 0387 3741 1000)",3.4,1,210,33.8077,-118.2155,0,0.330,"UTM:(11S 0387 3741 1000)",""
"UTM:(11S 0387 3742 1000)",4.1,1,209,33.8167,-118.2156,0,0.330,"UTM:(11S 0387 3742 1000)",""
"UTM:(11S 0387 3743 1000)",4.2,3,208,33.8257,-118.2157,0,0.311,"UTM:(11S 0387 3743 1000)",""
"UTM:(11S 0387 3744 1000)",4.6,1,207,33.8347,-118.2158,0,0.330,"UTM:(11S 0387 3744 1000)",""
"UTM:(11S 0387 3747 1000)",5.6,1,205,33.8619,-118.2163,0,0.330,"UTM:(11S 0387 3747 1000)",""
"UTM:(11S 0387 3751 1000)",2.0,4,201,33.8978,-118.2167,0,0.302,"UTM:(11S 0387 3751 1000)",""
"UTM:(11S 0387 3752 1000)",4.1,2,200,33.9069,-118.2168,0,0.320,"UTM:(11S 0387 3752 1000)",""
"UTM:(11S 0387 3753 1000)",3.8,1,199,33.9159,-118.2169,0,0.330,"UTM:(11S 0387 3753 1000)",""
"UTM:(11S 0387 3754 1000)",4.3,1,198,33.9249,-118.2172,0,0.330,"UTM:(11S 0387 3754 1000)",""
"UTM:(11S 0387 3755 1000)",4.3,1,197,33.9339,-118.2173,0,0.330,"UTM:(11S 0387 3755 1000)",""
"UTM:(11S 0387 3760 1000)",3.6,6,193,33.9791,-118.2178,0,0.285,"UTM:(11S 0387 3760 1000)",""
"UTM:(11S 0387 3761 1000)",3.1,1,192,33.9881,-118.2181,0,0.330,"UTM:(11S 0387 3761 1000)",""
"UTM:(11S 0387 3765 1000)",3.8,2,188,34.0241,-118.2185,0,0.320,"UTM:(11S 0387 3765 1000)",""
"UTM:(11S 0387 3766 1000)",3.1,1,187,34.0331,-118.2186,0,0.330,"UTM:(11S 0387 3766 1000)",""
"UTM:(11S 0387 3767 1000)",3.4,2,186,34.0421,-118.2188,0,0.320,"UTM:(11S 0387 3767 1000)",""
"UTM:(11S 0387 3768 1000)",5.8,2,185,34.0511,-118.2190,0,0.320,"UTM:(11S 0387 3768 1000)",""
"UTM:(11S 0387 3769 1000)",4.8,3,184,34.0602,-118.2191,0,0.311,"UTM:(11S 0387 3769 1000)",""
"UTM:(11S 0387 3770 1000)",4.6,6,184,34.0692,-118.2192,0,0.285,"UTM:(11S 0387 3770 1000)",""
"UTM:(11S 0387 3771 1000)",3.9,5,183,34.0782,-118.2193,0,0.293,"UTM:(11S 0387 3771 1000)",""
"UTM:(11S 0387 3772 1000)",3.3,2,182,34.0872,-118.2194,0,0.320,"UTM:(11S 0387 3772 1000)",""
"UTM:(11S 0387 3773 1000)",3.4,2,181,34.0962,-118.2195,0,0.320,"UTM:(11S 0387 3773 1000)",""
"UTM:(11S 0387 3774 1000)",4.1,2,180,34.1052,-118.2197,0,0.320,"UTM:(11S 0387 3774 1000)",""
"UTM:(11S 0387 3775 1000)",2.7,6,179,34.1143,-118.2199,0,0.285,"UTM:(11S 0387 3775 1000)",""
"UTM:(11S 0387 3776 1000)",3.4,3,178,34.1233,-118.2200,0,0.311,"UTM:(11S 0387 3776 1000)",""
"UTM:(11S 0387 3777 1000)",4.4,6,177,34.1324,-118.2200,0,0.285,"UTM:(11S 0387 3777 1000)",""
"UTM:(11S 0387 3778 1000)",4.3,1,176,34.1414,-118.2202,0,0.330,"UTM:(11S 0387 3778 1000)",""
"UTM:(11S 0387 3782 1000)",3.1,3,173,34.1774,-118.2208,0,0.311,"UTM:(11S 0387 3782 1000)",""
"UTM:(11S 0387 3783 1000)",2.2,1,172,34.1865,-118.2209,0,0.330,"UTM:(11S 0387 3783 1000)",""
"UTM:(11S 0387 3785 1000)",4.1,6,170,34.2045,-118.2211,0,0.285,"UTM:(11S 0387 3785 1000)",""
"UTM:(11S 0387 3786 1000)",3.1,1,169,34.2135,-118.2212,0,0.330,"UTM:(11S 0387 3786 1000)",""
"UTM:(11S 0387 3788 1000)",3.8,1,167,34.2315,-118.2215,0,0.330,"UTM:(11S 0387 3788 1000)",""
"UTM:(11S 0387 3800 1000)",5.4,1,157,34.3397,-118.2231,0,0.330,"UTM:(11S 0387 3800 1000)",""
"UTM:(11S 0387 3820 1000)",4.9,1,140,34.5200,-118.2257,0,0.330,"UTM:(11S 0387 3820 1000)",""
"UTM:(11S 0387 3831 1000)",3.4,1,131,34.6192,-118.2271,0,0.330,"UTM:(11S 0387 3831 1000)",""
"UTM:(11S 0387 3832 1000)",3.6,6,130,34.6283,-118.2273,0,0.285,"UTM:(11S 0387 3832 1000)",""
"UTM:(11S 0387 3833 1000)",4.0,3,129,34.6373,-118.2274,0,0.311,"UTM:(11S 0387 3833 1000)",""
"UTM:(11S 0387 3834 1000)",4.3,1,129,34.6462,-118.2276,0,0.330,"UTM:(11S 0387 3834 1000)",""
"UTM:(11S 0387 3858 1000)",5.6,1,111,34.8627,-118.2308,0,0.330,"UTM:(11S 0387 3858 1000)",""
"UTM:(11S 0387 3859 1000)",4.1,1,110,34.8717,-118.2309,0,0.330,"UTM:(11S 0387 3859 1000)",""
"UTM:(11S 0388 3736 1000)",3.8,1,214,33.7627,-118.2040,0,0.330,"UTM:(11S 0388 3736 1000)",""
"UTM:(11S 0388 3737 1000)",2.9,4,213,33.7717,-118.2041,0,0.302,"UTM:(11S 0388 3737 1000)",""
"UTM:(11S 0388 3738 1000)",4.1,1,213,33.7807,-118.2043,0,0.330,"UTM:(11S 0388 3738 1000)",""
"UTM:(11S 0388 3740 1000)",4.1,2,211,33.7988,-118.2046,0,0.320,"UTM:(11S 0388 3740 1000)",""
"UTM:(11S 0388 3741 1000)",4.2,2,210,33.8079,-118.2046,0,0.320,"UTM:(11S 0388 3741 1000)",""
"UTM:(11S 0388 3743 1000)",2.7,1,208,33.8259,-118.2049,0,0.330,"UTM:(11S 0388 3743 1000)",""
"UTM:(11S 0388 3745 1000)",4.0,5,206,33.8439,-118.2052,0,0.293,"UTM:(11S 0388 3745 1000)",""
"UTM:(11S 0388 3748 1000)",3.1,1,203,33.8710,-118.2055,0,0.330,"UTM:(11S 0388 3748 1000)",""
"UTM:(11S 0388 3749 1000)",4.1,1,202,33.8800,-118.2056,0,0.330,"UTM:(11S 0388 3749 1000)",""
"UTM:(11S 0388 3751 1000)",4.1,1,201,33.8980,-118.2060,0,0.330,"UTM:(11S 0388 3751 1000)",""
"UTM:(11S 0388 3755 1000)",4.1,6,197,33.9340,-118.2064,0,0.285,"UTM:(11S 0388 3755 1000)",""
"UTM:(11S 0388 3756 1000)",4.4,4,196,33.9430,-118.2065,0,0.302,"UTM:(11S 0388 3756 1000)",""
"UTM:(11S 0388 3757 1000)",4.6,6,195,33.9521,-118.2066,0,0.285,"UTM:(11S 0388 3757 1000)",""
"UTM:(11S 0388 3759 1000)",3.6,2,193,33.9702,-118.2070,0,0.320,"UTM:(11S 0388 3759 1000)",""
"UTM:(11S 0388 3760 1000)",5.4,1,192,33.9792,-118.2071,0,0.330,"UTM:(11S 0388 3760 1000)",""
"UTM:(11S 0388 3762 1000)",4.5,1,190,33.9972,-118.2073,0,0.330,"UTM:(11S 0388 3762 1000)",""
"UTM:(11S 0388 3764 1000)",2.2,1,189,34.0152,-118.2075,0,0.330,"UTM:(11S 0388 3764 1000)",""
"UTM:(11S 0388 3765 1000)",1.0,1,188,34.0242,-118.2077,0,0.330,"UTM:(11S 0388 3765 1000)",""
"UTM:(11S 0388 3766 1000)",4.1,2,187,34.0332,-118.2079,0,0.320,"UTM:(11S 0388 3766 1000)",""
"UTM:(11S 0388 3767 1000)",3.8,1,186,34.0422,-118.2080,0,0.330,"UTM:(11S 0388 3767 1000)",""
"UTM:(11S 0388 3768 1000)",3.4,2,185,34.0512,-118.2080,0,0.320,"UTM:(11S 0388 3768 1000)",""
"UTM:(11S 0388 3769 1000)",4.2,3,184,34.0603,-118.2082,0,0.311,"UTM:(11S 0388 3769 1000)",""
"UTM:(11S 0388 3770 1000)",3.4,9,183,34.0694,-118.2083,0,0.262,"UTM:(11S 0388 3770 1000)",""
"UTM:(11S 0388 3771 1000)",3.3,3,182,34.0784,-118.2084,0,0.311,"UTM:(11S 0388 3771 1000)",""
"UTM:(11S 0388 3773 1000)",4.0,3,180,34.0964,-118.2088,0,0.311,"UTM:(11S 0388 3773 1000)",""
"UTM:(11S 0388 3774 1000)",4.1,5,180,34.1054,-118.2089,0,0.293,"UTM:(11S 0388 3774 1000)",""
"UTM:(11S 0388 3775 1000)",3.4,3,179,34.1144,-118.2089,0,0.311,"UTM:(11S 0388 3775 1000)",""
"UTM:(11S 0388 3776 1000)",3.8,2,178,34.1234,-118.2091,0,0.320,"UTM:(11S 0388 3776 1000)",""
"UTM:(11S 0388 3777 1000)",4.3,7,177,34.1324,-118.2092,0,0.277,"UTM:(11S 0388 3777 1000)",""
"UTM:(11S 0388 3778 1000)",4.0,6,176,34.1414,-118.2094,0,0.285,"UTM:(11S 0388 3778 1000)",""
"UTM:(11S 0388 3785 1000)",4.3,13,170,34.2045,-118.2103,0,0.236,"UTM:(11S 0388 3785 1000)",""
"UTM:(11S 0388 3786 1000)",3.3,3,169,34.2135,-118.2104,0,0.311,"UTM:(11S 0388 3786 1000)",""
"UTM:(11S 0388 3787 1000)",3.2,5,168,34.2226,-118.2106,0,0.293,"UTM:(11S 0388 3787 1000)",""
"UTM:(11S 0388 3831 1000)",4.2,6,131,34.6193,-118.2163,0,0.285,"UTM:(11S 0388 3831 1000)",""
"UTM:(11S 0388 3833 1000)",3.4,2,129,34.6373,-118.2165,0,0.320,"UTM:(11S 0388 3833 1000)",""
"UTM:(11S 0388 3834 1000)",4.3,11,128,34.6463,-118.2166,0,0.248,"UTM:(11S 0388 3834 1000)",""
"UTM:(11S 0388 3835 1000)",5.4,1,127,34.6553,-118.2168,0,0.330,"UTM:(11S 0388 3835 1000)",""
"UTM:(11S 0388 3836 1000)",4.8,2,127,34.6644,-118.2169,0,0.320,"UTM:(11S 0388 3836 1000)",""
"UTM:(11S 0388 3837 1000)",3.8,1,126,34.6734,-118.2171,0,0.330,"UTM:(11S 0388 3837 1000)",""
"UTM:(11S 0388 3838 1000)",5.1,6,125,34.6825,-118.2172,0,0.285,"UTM:(11S 0388 3838 1000)",""
"UTM:(11S 0388 3839 1000)",3.3,2,124,34.6915,-118.2173,0,0.320,"UTM:(11S 0388 3839 1000)",""
"UTM:(11S 0388 3935 1000)",6.7,1,59,35.5569,-118.2302,0,0.330,"UTM:(11S 0388 3935 1000)",""
"UTM:(11S 0389 3735 1000)",3.4,1,215,33.7538,-118.1931,0,0.330,"UTM:(11S 0389 3735 1000)",""
"UTM:(11S 0389 3736 1000)",3.8,102,214,33.7629,-118.1933,0,0.094,"UTM:(11S 0389 3736 1000)",""
"UTM:(11S 0389 3737 1000)",3.8,21,213,33.7719,-118.1934,0,0.194,"UTM:(11S 0389 3737 1000)",""
"UTM:(11S 0389 3738 1000)",3.8,8,212,33.7809,-118.1935,0,0.269,"UTM:(11S 0389 3738 1000)",""
"UTM:(11S 0389 3739 1000)",4.1,2,211,33.7899,-118.1936,0,0.320,"UTM:(11S 0389 3739 1000)",""
"UTM:(11S 0389 3740 1000)",3.5,8,210,33.7989,-118.1937,0,0.269,"UTM:(11S 0389 3740 1000)",""
"UTM:(11S 0389 3741 1000)",3.8,1,209,33.8080,-118.1938,0,0.330,"UTM:(11S 0389 3741 1000)",""
"UTM:(11S 0389 3742 1000)",3.8,2,208,33.8169,-118.1940,0,0.320,"UTM:(11S 0389 3742 1000)",""
"UTM:(11S 0389 3743 1000)",4.4,3,208,33.8259,-118.1941,0,0.311,"UTM:(11S 0389 3743 1000)",""
"UTM:(11S 0389 3744 1000)",3.9,3,207,33.8349,-118.1943,0,0.311,"UTM:(11S 0389 3744 1000)",""
"UTM:(11S 0389 3746 1000)",2.8,4,205,33.8530,-118.1944,0,0.302,"UTM:(11S 0389 3746 1000)",""
"UTM:(11S 0389 3747 1000)",4.1,6,204,33.8620,-118.1946,0,0.285,"UTM:(11S 0389 3747 1000)",""
"UTM:(11S 0389 3748 1000)",4.2,4,203,33.8710,-118.1947,0,0.302,"UTM:(11S 0389 3748 1000)",""
"UTM:(11S 0389 3750 1000)",3.8,1,201,33.8890,-118.1950,0,0.330,"UTM:(11S 0389 3750 1000)",""
"UTM:(11S 0389 3751 1000)",3.8,1,200,33.8981,-118.1951,0,0.330,"UTM:(11S 0389 3751 1000)",""
"UTM:(11S 0389 3752 1000)",3.9,3,199,33.9072,-118.1952,0,0.311,"UTM:(11S 0389 3752 1000)",""
"UTM:(11S 0389 3753 1000)",4.6,1,198,33.9162,-118.1953,0,0.330,"UTM:(11S 0389 3753 1000)",""
"UTM:(11S 0389 3754 1000)",4.3,1,197,33.9252,-118.1954,0,0.330,"UTM:(11S 0389 3754 1000)",""
"UTM:(11S 0389 3755 1000)",3.9,2,196,33.9342,-118.1957,0,0.320,"UTM:(11S 0389 3755 1000)",""
"UTM:(11S 0389 3757 1000)",3.1,1,195,33.9522,-118.1959,0,0.330,"UTM:(11S 0389 3757 1000)",""
"UTM:(11S 0389 3758 1000)",4.4,2,194,33.9612,-118.1960,0,0.320,"UTM:(11S 0389 3758 1000)",""
"UTM:(11S 0389 3760 1000)",4.2,2,192,33.9793,-118.1962,0,0.320,"UTM:(11S 0389 3760 1000)",""
"UTM:(11S 0389 3761 1000)",3.1,2,191,33.9883,-118.1963,0,0.320,"UTM:(11S 0389 3761 1000)",""
"UTM:(11S 0389 3762 1000)",3.9,3,190,33.9973,-118.1964,0,0.311,"UTM:(11S 0389 3762 1000)",""
"UTM:(11S 0389 3766 1000)",4.1,2,186,34.0333,-118.1969,0,0.320,"UTM:(11S 0389 3766 1000)",""
"UTM:(11S 0389 3767 1000)",4.4,6,185,34.0423,-118.1971,0,0.285,"UTM:(11S 0389 3767 1000)",""
"UTM:(11S 0389 3768 1000)",3.9,3,185,34.0513,-118.1972,0,0.311,"UTM:(11S 0389 3768 1000)",""
"UTM:(11S 0389 3770 1000)",4.1,4,183,34.0695,-118.1976,0,0.302,"UTM:(11S 0389 3770 1000)",""
"UTM:(11S 0389 3771 1000)",5.4,1,182,34.0785,-118.1977,0,0.330,"UTM:(11S 0389 3771 1000)",""
"UTM:(11S 0389 3772 1000)",4.1,3,181,34.0875,-118.1978,0,0.311,"UTM:(11S 0389 3772 1000)",""
"UTM:(11S 0389 3773 1000)",3.1,1,180,34.0965,-118.1978,0,0.330,"UTM:(11S 0389 3773 1000)",""
"UTM:(11S 0389 3774 1000)",3.9,14,179,34.1055,-118.1980,0,0.230,"UTM:(11S 0389 3774 1000)",""
"UTM:(11S 0389 3775 1000)",4.3,5,178,34.1145,-118.1981,0,0.293,"UTM:(11S 0389 3775 1000)",""
"UTM:(11S 0389 3776 1000)",3.6,6,177,34.1236,-118.1983,0,0.285,"UTM:(11S 0389 3776 1000)",""
"UTM:(11S 0389 3777 1000)",3.8,4,176,34.1325,-118.1984,0,0.302,"UTM:(11S 0389 3777 1000)",""
"UTM:(11S 0389 3778 1000)",3.8,2,176,34.1415,-118.1986,0,0.320,"UTM:(11S 0389 3778 1000)",""
"UTM:(11S 0389 3782 1000)",2.7,1,172,34.1776,-118.1990,0,0.330,"UTM:(11S 0389 3782 1000)",""
"UTM:(11S 0389 3783 1000)",3.4,1,171,34.1867,-118.1992,0,0.330,"UTM:(11S 0389 3783 1000)",""
"UTM:(11S 0389 3785 1000)",3.4,13,169,34.2047,-118.1995,0,0.236,"UTM:(11S 0389 3785 1000)",""
"UTM:(11S 0389 3786 1000)",3.4,3,168,34.2137,-118.1995,0,0.311,"UTM:(11S 0389 3786 1000)",""
"UTM:(11S 0389 3787 1000)",4.1,2,167,34.2227,-118.1996,0,0.320,"UTM:(11S 0389 3787 1000)",""
"UTM:(11S 0389 3815 1000)",5.4,1,143,34.4751,-118.2033,0,0.330,"UTM:(11S 0389 3815 1000)",""
"UTM:(11S 0389 3816 1000)",3.6,9,142,34.4841,-118.2034,0,0.262,"UTM:(11S 0389 3816 1000)",""
"UTM:(11S 0389 3817 1000)",3.4,1,141,34.4932,-118.2036,0,0.330,"UTM:(11S 0389 3817 1000)",""
"UTM:(11S 0389 3818 1000)",3.1,2,141,34.5022,-118.2037,0,0.320,"UTM:(11S 0389 3818 1000)",""
"UTM:(11S 0389 3830 1000)",5.3,1,131,34.6104,-118.2052,0,0.330,"UTM:(11S 0389 3830 1000)",""
"UTM:(11S 0389 3831 1000)",4.6,3,130,34.6195,-118.2054,0,0.311,"UTM:(11S 0389 3831 1000)",""
"UTM:(11S 0389 3833 1000)",4.1,6,128,34.6375,-118.2056,0,0.285,"UTM:(11S 0389 3833 1000)",""
"UTM:(11S 0389 3835 1000)",5.8,1,127,34.6555,-118.2059,0,0.330,"UTM:(11S 0389 3835 1000)",""
"UTM:(11S 0389 3836 1000)",3.1,1,126,34.6645,-118.2060,0,0.330,"UTM:(11S 0389 3836 1000)",""
"UTM:(11S 0389 3837 1000)",3.7,3,125,34.6735,-118.2061,0,0.311,"UTM:(11S 0389 3837 1000)",""
"UTM:(11S 0389 3838 1000)",4.8,8,124,34.6825,-118.2063,0,0.269,"UTM:(11S 0389 3838 1000)",""
"UTM:(11S 0389 3839 1000)",6.1,2,124,34.6915,-118.2064,0,0.320,"UTM:(11S 0389 3839 1000)",""
"UTM:(11S 0389 3840 1000)",4.1,2,123,34.7005,-118.2065,0,0.320,"UTM:(11S 0389 3840 1000)",""
"UTM:(11S 0389 3858 1000)",3.6,8,109,34.8629,-118.2089,0,0.269,"UTM:(11S 0389 3858 1000)",""
"UTM:(11S 0389 3859 1000)",3.8,1,109,34.8718,-118.2090,0,0.330,"UTM:(11S 0389 3859 1000)",""
"UTM:(11S 0389 3950 1000)",7.0,1,49,35.6923,-118.2212,0,0.330,"UTM:(11S 0389 3950 1000)",""
"UTM:(11S 0390 3736 1000)",4.1,3,214,33.7630,-118.1824,0,0.311,"UTM:(11S 0390 3736 1000)",""
"UTM:(11S 0390 3737 1000)",4.3,26,213,33.7720,-118.1825,0,0.175,"UTM:(11S 0390 3737 1000)",""
"UTM:(11S 0390 3738 1000)",4.0,6,212,33.7810,-118.1826,0,0.285,"UTM:(11S 0390 3738 1000)",""
"UTM:(11S 0390 3739 1000)",4.1,2,211,33.7900,-118.1828,0,0.320,"UTM:(11S 0390 3739 1000)",""
"UTM:(11S 0390 3741 1000)",3.8,6,209,33.8081,-118.1831,0,0.285,"UTM:(11S 0390 3741 1000)",""
"UTM:(11S 0390 3742 1000)",3.5,11,208,33.8170,-118.1832,0,0.248,"UTM:(11S 0390 3742 1000)",""
"UTM:(11S 0390 3743 1000)",3.8,4,207,33.8260,-118.1833,0,0.302,"UTM:(11S 0390 3743 1000)",""
"UTM:(11S 0390 3744 1000)",4.0,20,206,33.8350,-118.1834,0,0.199,"UTM:(11S 0390 3744 1000)",""
"UTM:(11S 0390 3745 1000)",3.0,6,205,33.8441,-118.1835,0,0.285,"UTM:(11S 0390 3745 1000)",""
"UTM:(11S 0390 3746 1000)",3.7,4,204,33.8531,-118.1837,0,0.302,"UTM:(11S 0390 3746 1000)",""
"UTM:(11S 0390 3747 1000)",4.2,3,203,33.8621,-118.1838,0,0.311,"UTM:(11S 0390 3747 1000)",""
"UTM:(11S 0390 3748 1000)",3.9,2,203,33.8712,-118.1840,0,0.320,"UTM:(11S 0390 3748 1000)",""
"UTM:(11S 0390 3749 1000)",4.1,1,202,33.8802,-118.1841,0,0.330,"UTM:(11S 0390 3749 1000)",""
"UTM:(11S 0390 3751 1000)",5.0,1,200,33.8982,-118.1842,0,0.330,"UTM:(11S 0390 3751 1000)",""
"UTM:(11S 0390 3753 1000)",4.3,2,198,33.9163,-118.1846,0,0.320,"UTM:(11S 0390 3753 1000)",""
"UTM:(11S 0390 3754 1000)",2.7,2,197,33.9252,-118.1847,0,0.320,"UTM:(11S 0390 3754 1000)",""
"UTM:(11S 0390 3755 1000)",2.7,2,196,33.9342,-118.1848,0,0.320,"UTM:(11S 0390 3755 1000)",""
"UTM:(11S 0390 3756 1000)",4.3,2,195,33.9432,-118.1849,0,0.320,"UTM:(11S 0390 3756 1000)",""
"UTM:(11S 0390 3758 1000)",3.9,2,193,33.9613,-118.1851,0,0.320,"UTM:(11S 0390 3758 1000)",""
"UTM:(11S 0390 3760 1000)",5.0,6,191,33.9793,-118.1855,0,0.285,"UTM:(11S 0390 3760 1000)",""
"UTM:(11S 0390 3761 1000)",4.7,3,191,33.9883,-118.1856,0,0.311,"UTM:(11S 0390 3761 1000)",""
"UTM:(11S 0390 3765 1000)",4.1,1,187,34.0245,-118.1860,0,0.330,"UTM:(11S 0390 3765 1000)",""
"UTM:(11S 0390 3766 1000)",2.9,1,186,34.0335,-118.1861,0,0.330,"UTM:(11S 0390 3766 1000)",""
"UTM:(11S 0390 3767 1000)",3.1,2,185,34.0425,-118.1863,0,0.320,"UTM:(11S 0390 3767 1000)",""
"UTM:(11S 0390 3768 1000)",3.9,6,184,34.0515,-118.1865,0,0.285,"UTM:(11S 0390 3768 1000)",""
"UTM:(11S 0390 3770 1000)",4.3,1,182,34.0695,-118.1866,0,0.330,"UTM:(11S 0390 3770 1000)",""
"UTM:(11S 0390 3771 1000)",4.3,1,181,34.0785,-118.1868,0,0.330,"UTM:(11S 0390 3771 1000)",""
"UTM:(11S 0390 3772 1000)",3.0,5,180,34.0876,-118.1869,0,0.293,"UTM:(11S 0390 3772 1000)",""
"UTM:(11S 0390 3773 1000)",4.2,10,180,34.0966,-118.1870,0,0.255,"UTM:(11S 0390 3773 1000)",""
"UTM:(11S 0390 3774 1000)",4.4,5,179,34.1056,-118.1872,0,0.293,"UTM:(11S 0390 3774 1000)",""
"UTM:(11S 0390 3775 1000)",4.6,6,178,34.1146,-118.1873,0,0.285,"UTM:(11S 0390 3775 1000)",""
"UTM:(11S 0390 3776 1000)",3.4,1,177,34.1236,-118.1875,0,0.330,"UTM:(11S 0390 3776 1000)",""
"UTM:(11S 0390 3777 1000)",3.6,3,176,34.1326,-118.1875,0,0.311,"UTM:(11S 0390 3777 1000)",""
"UTM:(11S 0390 3778 1000)",3.8,2,175,34.1416,-118.1876,0,0.320,"UTM:(11S 0390 3778 1000)",""
"UTM:(11S 0390 3781 1000)",3.0,6,172,34.1687,-118.1881,0,0.285,"UTM:(11S 0390 3781 1000)",""
"UTM:(11S 0390 3782 1000)",3.1,1,171,34.1778,-118.1882,0,0.330,"UTM:(11S 0390 3782 1000)",""
"UTM:(11S 0390 3784 1000)",3.4,1,170,34.1958,-118.1884,0,0.330,"UTM:(11S 0390 3784 1000)",""
"UTM:(11S 0390 3785 1000)",3.9,7,169,34.2048,-118.1885,0,0.277,"UTM:(11S 0390 3785 1000)",""
"UTM:(11S 0390 3813 1000)",2.8,2,144,34.4573,-118.1921,0,0.320,"UTM:(11S 0390 3813 1000)",""
"UTM:(11S 0390 3814 1000)",3.5,6,143,34.4663,-118.1923,0,0.285,"UTM:(11S 0390 3814 1000)",""
"UTM:(11S 0390 3828 1000)",3.1,1,132,34.5924,-118.1941,0,0.330,"UTM:(11S 0390 3828 1000)",""
"UTM:(11S 0390 3830 1000)",4.1,1,130,34.6106,-118.1943,0,0.330,"UTM:(11S 0390 3830 1000)",""
"UTM:(11S 0390 3831 1000)",4.8,1,129,34.6196,-118.1944,0,0.330,"UTM:(11S 0390 3831 1000)",""
"UTM:(11S 0390 3838 1000)",4.0,5,124,34.6826,-118.1953,0,0.293,"UTM:(11S 0390 3838 1000)",""
"UTM:(11S 0390 3839 1000)",3.9,2,123,34.6916,-118.1955,0,0.320,"UTM:(11S 0390 3839 1000)",""
"UTM:(11S 0390 3858 1000)",3.2,4,109,34.8629,-118.1979,0,0.302,"UTM:(11S 0390 3858 1000)",""
"UTM:(11S 0390 3859 1000)",3.4,1,108,34.8719,-118.1981,0,0.330,"UTM:(11S 0390 3859 1000)",""
