# Columns: Geocoded box,CDI,No. of responses,Hypocentral distance,Latitude,Longitude,Suspect?,City,State
"UTM:(11S 0280 3898 1000)",2.0,1,205,35.2055,-119.4112,0,"UTM:(11S 0280 3898 1000)",""
"UTM:(11S 0281 3804 1000)",3.1,1,156,34.3588,-119.3758,0,"UTM:(11S 0281 3804 1000)",""
"UTM:(11S 0284 3902 1000)",2.0,1,205,35.2424,-119.3683,0,"UTM:(11S 0284 3902 1000)",""
"UTM:(11S 0286 3804 1000)",4.1,1,151,34.3599,-119.3215,0,"UTM:(11S 0286 3804 1000)",""
"UTM:(11S 0287 3795 1000)",3.2,5,147,34.2790,-119.3084,0,"UTM:(11S 0287 3795 1000)",""
"UTM:(11S 0287 3809 1000)",3.2,3,152,34.4051,-119.3119,0,"UTM:(11S 0287 3809 1000)",""
"UTM:(11S 0288 3795 1000)",3.4,15,146,34.2792,-119.2976,0,"UTM:(11S 0288 3795 1000)",""
"UTM:(11S 0288 3797 1000)",4.5,2,147,34.2972,-119.2981,0,"UTM:(11S 0288 3797 1000)",""
"UTM:(11S 0288 3798 1000)",3.2,4,147,34.3062,-119.2983,0,"UTM:(11S 0288 3798 1000)",""
"UTM:(11S 0288 3802 1000)",3.3,2,148,34.3422,-119.2993,0,"UTM:(11S 0288 3802 1000)",""
"UTM:(11S 0288 3808 1000)",3.1,1,150,34.3963,-119.3008,0,"UTM:(11S 0288 3808 1000)",""
"UTM:(11S 0288 3809 1000)",3.0,2,151,34.4053,-119.3010,0,"UTM:(11S 0288 3809 1000)",""
"UTM:(11S 0288 3810 1000)",3.1,1,151,34.4143,-119.3013,0,"UTM:(11S 0288 3810 1000)",""
"UTM:(11S 0288 3901 1000)",2.0,1,202,35.2343,-119.3242,0,"UTM:(11S 0288 3901 1000)",""
"UTM:(11S 0289 3794 1000)",3.1,1,145,34.2704,-119.2865,0,"UTM:(11S 0289 3794 1000)",""
"UTM:(11S 0289 3795 1000)",3.6,15,145,34.2794,-119.2867,0,"UTM:(11S 0289 3795 1000)",""
"UTM:(11S 0289 3797 1000)",4.6,1,146,34.2974,-119.2872,0,"UTM:(11S 0289 3797 1000)",""
"UTM:(11S 0289 3798 1000)",3.8,2,146,34.3064,-119.2875,0,"UTM:(11S 0289 3798 1000)",""
"UTM:(11S 0289 3799 1000)",3.1,1,147,34.3154,-119.2877,0,"UTM:(11S 0289 3799 1000)",""
"UTM:(11S 0289 3809 1000)",3.1,1,150,34.4055,-119.2902,0,"UTM:(11S 0289 3809 1000)",""
"UTM:(11S 0289 3810 1000)",2.0,1,150,34.4146,-119.2904,0,"UTM:(11S 0289 3810 1000)",""
"UTM:(11S 0289 3811 1000)",2.0,3,150,34.4235,-119.2906,0,"UTM:(11S 0289 3811 1000)",""
"UTM:(11S 0289 3812 1000)",3.1,3,151,34.4326,-119.2909,0,"UTM:(11S 0289 3812 1000)",""
"UTM:(11S 0289 3813 1000)",3.1,1,151,34.4416,-119.2911,0,"UTM:(11S 0289 3813 1000)",""
"UTM:(11S 0289 4021 1000)",1.0,1,299,36.3156,-119.3448,0,"UTM:(11S 0289 4021 1000)",""
"UTM:(11S 0290 3794 1000)",3.2,5,144,34.2706,-119.2756,0,"UTM:(11S 0290 3794 1000)",""
"UTM:(11S 0290 3795 1000)",3.6,6,145,34.2796,-119.2759,0,"UTM:(11S 0290 3795 1000)",""
"UTM:(11S 0290 3796 1000)",3.4,2,145,34.2886,-119.2761,0,"UTM:(11S 0290 3796 1000)",""
"UTM:(11S 0290 3811 1000)",3.4,1,150,34.4238,-119.2798,0,"UTM:(11S 0290 3811 1000)",""
"UTM:(11S 0290 3812 1000)",3.1,1,150,34.4328,-119.2800,0,"UTM:(11S 0290 3812 1000)",""
"UTM:(11S 0290 3813 1000)",3.1,3,150,34.4418,-119.2802,0,"UTM:(11S 0290 3813 1000)",""
"UTM:(11S 0291 3791 1000)",3.6,4,143,34.2437,-119.2640,0,"UTM:(11S 0291 3791 1000)",""
"UTM:(11S 0291 3792 1000)",4.3,1,143,34.2527,-119.2643,0,"UTM:(11S 0291 3792 1000)",""
"UTM:(11S 0291 3793 1000)",3.8,8,143,34.2618,-119.2645,0,"UTM:(11S 0291 3793 1000)",""
"UTM:(11S 0291 3795 1000)",3.0,3,144,34.2798,-119.2650,0,"UTM:(11S 0291 3795 1000)",""
"UTM:(11S 0291 3812 1000)",3.4,1,149,34.4330,-119.2691,0,"UTM:(11S 0291 3812 1000)",""
"UTM:(11S 0291 3813 1000)",3.4,4,149,34.4420,-119.2694,0,"UTM:(11S 0291 3813 1000)",""
"UTM:(11S 0291 3814 1000)",3.8,4,150,34.4510,-119.2696,0,"UTM:(11S 0291 3814 1000)",""
"UTM:(11S 0292 3788 1000)",4.1,1,141,34.2169,-119.2525,0,"UTM:(11S 0292 3788 1000)",""
"UTM:(11S 0292 3793 1000)",2.8,4,142,34.2620,-119.2537,0,"UTM:(11S 0292 3793 1000)",""
"UTM:(11S 0292 3794 1000)",3.5,6,142,34.2710,-119.2539,0,"UTM:(11S 0292 3794 1000)",""
"UTM:(11S 0292 3795 1000)",3.6,8,143,34.2800,-119.2542,0,"UTM:(11S 0292 3795 1000)",""
"UTM:(11S 0292 3813 1000)",2.3,4,148,34.4422,-119.2585,0,"UTM:(11S 0292 3813 1000)",""
"UTM:(11S 0293 3785 1000)",3.2,6,139,34.1901,-119.2409,0,"UTM:(11S 0293 3785 1000)",""
"UTM:(11S 0293 3786 1000)",3.1,1,139,34.1991,-119.2411,0,"UTM:(11S 0293 3786 1000)",""
"UTM:(11S 0293 3792 1000)",3.4,4,141,34.2531,-119.2426,0,"UTM:(11S 0293 3792 1000)",""
"UTM:(11S 0293 3793 1000)",3.4,7,141,34.2622,-119.2428,0,"UTM:(11S 0293 3793 1000)",""
"UTM:(11S 0293 3794 1000)",3.0,8,141,34.2712,-119.2431,0,"UTM:(11S 0293 3794 1000)",""
"UTM:(11S 0293 3795 1000)",3.8,2,142,34.2802,-119.2433,0,"UTM:(11S 0293 3795 1000)",""
"UTM:(11S 0293 3812 1000)",2.7,1,147,34.4334,-119.2474,0,"UTM:(11S 0293 3812 1000)",""
"UTM:(11S 0293 3813 1000)",2.7,4,147,34.4424,-119.2476,0,"UTM:(11S 0293 3813 1000)",""
"UTM:(11S 0293 3814 1000)",3.3,3,148,34.4514,-119.2478,0,"UTM:(11S 0293 3814 1000)",""
"UTM:(11S 0293 3931 1000)",2.0,1,221,35.5056,-119.2769,0,"UTM:(11S 0293 3931 1000)",""
"UTM:(11S 0294 3782 1000)",3.1,1,138,34.1632,-119.2293,0,"UTM:(11S 0294 3782 1000)",""
"UTM:(11S 0294 3783 1000)",3.3,5,138,34.1722,-119.2296,0,"UTM:(11S 0294 3783 1000)",""
"UTM:(11S 0294 3784 1000)",3.3,2,138,34.1812,-119.2298,0,"UTM:(11S 0294 3784 1000)",""
"UTM:(11S 0294 3792 1000)",3.4,13,140,34.2533,-119.2317,0,"UTM:(11S 0294 3792 1000)",""
"UTM:(11S 0294 3793 1000)",3.1,8,140,34.2623,-119.2320,0,"UTM:(11S 0294 3793 1000)",""
"UTM:(11S 0294 3794 1000)",3.1,9,140,34.2714,-119.2322,0,"UTM:(11S 0294 3794 1000)",""
"UTM:(11S 0294 3795 1000)",3.4,2,141,34.2804,-119.2324,0,"UTM:(11S 0294 3795 1000)",""
"UTM:(11S 0294 3813 1000)",3.6,4,147,34.4426,-119.2368,0,"UTM:(11S 0294 3813 1000)",""
"UTM:(11S 0294 3814 1000)",3.4,4,147,34.4516,-119.2370,0,"UTM:(11S 0294 3814 1000)",""
"UTM:(11S 0294 3931 1000)",3.1,1,221,35.5058,-119.2659,0,"UTM:(11S 0294 3931 1000)",""
"UTM:(11S 0294 3932 1000)",2.2,1,221,35.5148,-119.2661,0,"UTM:(11S 0294 3932 1000)",""
"UTM:(11S 0294 4023 1000)",3.1,1,298,36.3346,-119.2896,0,"UTM:(11S 0294 4023 1000)",""
"UTM:(11S 0295 3781 1000)",4.1,3,137,34.1544,-119.2183,0,"UTM:(11S 0295 3781 1000)",""
"UTM:(11S 0295 3784 1000)",2.0,1,137,34.1814,-119.2190,0,"UTM:(11S 0295 3784 1000)",""
"UTM:(11S 0295 3785 1000)",2.7,1,137,34.1905,-119.2192,0,"UTM:(11S 0295 3785 1000)",""
"UTM:(11S 0295 3789 1000)",2.7,1,138,34.2265,-119.2202,0,"UTM:(11S 0295 3789 1000)",""
"UTM:(11S 0295 3792 1000)",3.6,9,139,34.2535,-119.2209,0,"UTM:(11S 0295 3792 1000)",""
"UTM:(11S 0295 3793 1000)",3.2,4,139,34.2626,-119.2211,0,"UTM:(11S 0295 3793 1000)",""
"UTM:(11S 0295 3794 1000)",3.5,5,139,34.2716,-119.2214,0,"UTM:(11S 0295 3794 1000)",""
"UTM:(11S 0295 3795 1000)",3.4,3,140,34.2806,-119.2216,0,"UTM:(11S 0295 3795 1000)",""
"UTM:(11S 0295 3796 1000)",4.2,3,140,34.2896,-119.2218,0,"UTM:(11S 0295 3796 1000)",""
"UTM:(11S 0295 3800 1000)",3.1,1,141,34.3256,-119.2228,0,"UTM:(11S 0295 3800 1000)",""
"UTM:(11S 0295 3890 1000)",2.2,1,189,35.1366,-119.2446,0,"UTM:(11S 0295 3890 1000)",""
"UTM:(11S 0296 3783 1000)",3.1,1,136,34.1726,-119.2079,0,"UTM:(11S 0296 3783 1000)",""
"UTM:(11S 0296 3784 1000)",3.7,3,136,34.1816,-119.2081,0,"UTM:(11S 0296 3784 1000)",""
"UTM:(11S 0296 3791 1000)",3.1,2,138,34.2447,-119.2098,0,"UTM:(11S 0296 3791 1000)",""
"UTM:(11S 0296 3792 1000)",2.7,1,138,34.2537,-119.2100,0,"UTM:(11S 0296 3792 1000)",""
"UTM:(11S 0296 3793 1000)",3.9,8,138,34.2627,-119.2103,0,"UTM:(11S 0296 3793 1000)",""
"UTM:(11S 0296 3794 1000)",3.5,28,138,34.2718,-119.2105,0,"UTM:(11S 0296 3794 1000)",""
"UTM:(11S 0296 3795 1000)",2.2,1,139,34.2808,-119.2107,0,"UTM:(11S 0296 3795 1000)",""
"UTM:(11S 0296 3796 1000)",2.7,1,139,34.2898,-119.2109,0,"UTM:(11S 0296 3796 1000)",""
"UTM:(11S 0296 3797 1000)",2.9,2,139,34.2988,-119.2112,0,"UTM:(11S 0296 3797 1000)",""
"UTM:(11S 0296 3813 1000)",3.1,2,145,34.4430,-119.2150,0,"UTM:(11S 0296 3813 1000)",""
"UTM:(11S 0297 3780 1000)",3.6,7,134,34.1458,-119.1964,0,"UTM:(11S 0297 3780 1000)",""
"UTM:(11S 0297 3781 1000)",2.7,2,135,34.1548,-119.1966,0,"UTM:(11S 0297 3781 1000)",""
"UTM:(11S 0297 3782 1000)",3.2,4,135,34.1638,-119.1968,0,"UTM:(11S 0297 3782 1000)",""
"UTM:(11S 0297 3785 1000)",3.9,2,135,34.1908,-119.1975,0,"UTM:(11S 0297 3785 1000)",""
"UTM:(11S 0297 3787 1000)",3.4,1,136,34.2089,-119.1980,0,"UTM:(11S 0297 3787 1000)",""
"UTM:(11S 0297 3788 1000)",2.9,2,136,34.2179,-119.1982,0,"UTM:(11S 0297 3788 1000)",""
"UTM:(11S 0297 3791 1000)",3.6,4,137,34.2449,-119.1989,0,"UTM:(11S 0297 3791 1000)",""
"UTM:(11S 0297 3792 1000)",3.4,1,137,34.2539,-119.1992,0,"UTM:(11S 0297 3792 1000)",""
"UTM:(11S 0297 3793 1000)",3.0,4,137,34.2629,-119.1994,0,"UTM:(11S 0297 3793 1000)",""
"UTM:(11S 0297 3794 1000)",4.1,2,138,34.2720,-119.1996,0,"UTM:(11S 0297 3794 1000)",""
"UTM:(11S 0297 3795 1000)",2.7,1,138,34.2810,-119.1999,0,"UTM:(11S 0297 3795 1000)",""
"UTM:(11S 0297 3796 1000)",3.4,1,138,34.2900,-119.2001,0,"UTM:(11S 0297 3796 1000)",""
"UTM:(11S 0298 3780 1000)",3.8,1,133,34.1460,-119.1855,0,"UTM:(11S 0298 3780 1000)",""
"UTM:(11S 0298 3781 1000)",3.4,3,134,34.1550,-119.1858,0,"UTM:(11S 0298 3781 1000)",""
"UTM:(11S 0298 3782 1000)",2.2,1,134,34.1640,-119.1860,0,"UTM:(11S 0298 3782 1000)",""
"UTM:(11S 0298 3783 1000)",2.7,1,134,34.1730,-119.1862,0,"UTM:(11S 0298 3783 1000)",""
"UTM:(11S 0298 3784 1000)",4.3,1,134,34.1820,-119.1865,0,"UTM:(11S 0298 3784 1000)",""
"UTM:(11S 0298 3785 1000)",3.1,1,134,34.1910,-119.1867,0,"UTM:(11S 0298 3785 1000)",""
"UTM:(11S 0298 3786 1000)",3.2,4,135,34.2001,-119.1869,0,"UTM:(11S 0298 3786 1000)",""
"UTM:(11S 0298 3787 1000)",3.2,3,135,34.2091,-119.1872,0,"UTM:(11S 0298 3787 1000)",""
"UTM:(11S 0298 3788 1000)",3.4,1,135,34.2181,-119.1874,0,"UTM:(11S 0298 3788 1000)",""
"UTM:(11S 0298 3790 1000)",2.0,1,136,34.2361,-119.1878,0,"UTM:(11S 0298 3790 1000)",""
"UTM:(11S 0298 3791 1000)",3.4,1,136,34.2451,-119.1881,0,"UTM:(11S 0298 3791 1000)",""
"UTM:(11S 0298 3792 1000)",3.4,1,136,34.2541,-119.1883,0,"UTM:(11S 0298 3792 1000)",""
"UTM:(11S 0298 3793 1000)",3.0,3,136,34.2631,-119.1885,0,"UTM:(11S 0298 3793 1000)",""
"UTM:(11S 0298 3794 1000)",3.4,2,137,34.2721,-119.1888,0,"UTM:(11S 0298 3794 1000)",""
"UTM:(11S 0298 3795 1000)",3.4,4,137,34.2812,-119.1890,0,"UTM:(11S 0298 3795 1000)",""
"UTM:(11S 0299 3780 1000)",3.3,2,132,34.1462,-119.1747,0,"UTM:(11S 0299 3780 1000)",""
"UTM:(11S 0299 3782 1000)",3.7,3,133,34.1642,-119.1751,0,"UTM:(11S 0299 3782 1000)",""
"UTM:(11S 0299 3783 1000)",3.4,2,133,34.1732,-119.1754,0,"UTM:(11S 0299 3783 1000)",""
"UTM:(11S 0299 3785 1000)",2.9,3,133,34.1912,-119.1758,0,"UTM:(11S 0299 3785 1000)",""
"UTM:(11S 0299 3786 1000)",3.4,4,134,34.2002,-119.1761,0,"UTM:(11S 0299 3786 1000)",""
"UTM:(11S 0299 3787 1000)",4.2,2,134,34.2093,-119.1763,0,"UTM:(11S 0299 3787 1000)",""
"UTM:(11S 0299 3788 1000)",3.7,6,134,34.2183,-119.1765,0,"UTM:(11S 0299 3788 1000)",""
"UTM:(11S 0299 3789 1000)",4.2,4,134,34.2273,-119.1768,0,"UTM:(11S 0299 3789 1000)",""
"UTM:(11S 0299 3790 1000)",2.9,2,135,34.2363,-119.1770,0,"UTM:(11S 0299 3790 1000)",""
"UTM:(11S 0299 3791 1000)",4.6,1,135,34.2453,-119.1772,0,"UTM:(11S 0299 3791 1000)",""
"UTM:(11S 0299 3793 1000)",3.1,1,135,34.2633,-119.1777,0,"UTM:(11S 0299 3793 1000)",""
"UTM:(11S 0299 3794 1000)",4.1,2,136,34.2723,-119.1779,0,"UTM:(11S 0299 3794 1000)",""
"UTM:(11S 0299 3796 1000)",3.4,1,136,34.2904,-119.1784,0,"UTM:(11S 0299 3796 1000)",""
"UTM:(11S 0300 3778 1000)",2.7,1,131,34.1283,-119.1634,0,"UTM:(11S 0300 3778 1000)",""
"UTM:(11S 0300 3782 1000)",3.6,2,132,34.1644,-119.1643,0,"UTM:(11S 0300 3782 1000)",""
"UTM:(11S 0300 3783 1000)",4.1,1,132,34.1734,-119.1645,0,"UTM:(11S 0300 3783 1000)",""
"UTM:(11S 0300 3784 1000)",3.8,9,132,34.1824,-119.1648,0,"UTM:(11S 0300 3784 1000)",""
"UTM:(11S 0300 3785 1000)",3.9,4,132,34.1914,-119.1650,0,"UTM:(11S 0300 3785 1000)",""
"UTM:(11S 0300 3786 1000)",3.4,2,133,34.2004,-119.1652,0,"UTM:(11S 0300 3786 1000)",""
"UTM:(11S 0300 3787 1000)",4.2,4,133,34.2095,-119.1654,0,"UTM:(11S 0300 3787 1000)",""
"UTM:(11S 0300 3788 1000)",2.0,2,133,34.2185,-119.1657,0,"UTM:(11S 0300 3788 1000)",""
"UTM:(11S 0300 3789 1000)",3.1,2,133,34.2275,-119.1659,0,"UTM:(11S 0300 3789 1000)",""
"UTM:(11S 0300 3791 1000)",3.3,2,134,34.2455,-119.1664,0,"UTM:(11S 0300 3791 1000)",""
"UTM:(11S 0300 3794 1000)",3.4,3,135,34.2725,-119.1671,0,"UTM:(11S 0300 3794 1000)",""
"UTM:(11S 0300 3795 1000)",4.1,1,135,34.2815,-119.1673,0,"UTM:(11S 0300 3795 1000)",""
"UTM:(11S 0300 3812 1000)",2.2,1,141,34.4348,-119.1712,0,"UTM:(11S 0300 3812 1000)",""
"UTM:(11S 0300 3936 1000)",2.2,1,221,35.5521,-119.2010,0,"UTM:(11S 0300 3936 1000)",""
"UTM:(11S 0301 3781 1000)",4.1,1,131,34.1556,-119.1532,0,"UTM:(11S 0301 3781 1000)",""
"UTM:(11S 0301 3782 1000)",3.4,1,131,34.1646,-119.1534,0,"UTM:(11S 0301 3782 1000)",""
"UTM:(11S 0301 3786 1000)",3.6,2,132,34.2006,-119.1544,0,"UTM:(11S 0301 3786 1000)",""
"UTM:(11S 0301 3787 1000)",3.4,1,132,34.2096,-119.1546,0,"UTM:(11S 0301 3787 1000)",""
"UTM:(11S 0301 3788 1000)",3.1,1,132,34.2187,-119.1548,0,"UTM:(11S 0301 3788 1000)",""
"UTM:(11S 0301 3792 1000)",4.1,3,133,34.2547,-119.1558,0,"UTM:(11S 0301 3792 1000)",""
"UTM:(11S 0301 3794 1000)",3.1,1,134,34.2727,-119.1562,0,"UTM:(11S 0301 3794 1000)",""
"UTM:(11S 0301 3796 1000)",2.9,2,134,34.2908,-119.1567,0,"UTM:(11S 0301 3796 1000)",""
"UTM:(11S 0301 3858 1000)",2.9,2,163,34.8495,-119.1712,0,"UTM:(11S 0301 3858 1000)",""
"UTM:(11S 0301 3859 1000)",3.3,1,164,34.8585,-119.1713,0,"UTM:(11S 0301 3859 1000)",""
"UTM:(11S 0302 3782 1000)",4.3,1,130,34.1648,-119.1426,0,"UTM:(11S 0302 3782 1000)",""
"UTM:(11S 0302 3786 1000)",2.0,1,131,34.2008,-119.1435,0,"UTM:(11S 0302 3786 1000)",""
"UTM:(11S 0302 3787 1000)",3.6,5,131,34.2098,-119.1438,0,"UTM:(11S 0302 3787 1000)",""
"UTM:(11S 0302 3788 1000)",4.1,8,131,34.2188,-119.1440,0,"UTM:(11S 0302 3788 1000)",""
"UTM:(11S 0302 3794 1000)",4.3,1,133,34.2729,-119.1454,0,"UTM:(11S 0302 3794 1000)",""
"UTM:(11S 0302 3795 1000)",3.4,1,133,34.2819,-119.1456,0,"UTM:(11S 0302 3795 1000)",""
"UTM:(11S 0302 3857 1000)",2.2,1,162,34.8407,-119.1600,0,"UTM:(11S 0302 3857 1000)",""
"UTM:(11S 0302 3858 1000)",3.4,1,163,34.8497,-119.1602,0,"UTM:(11S 0302 3858 1000)",""
"UTM:(11S 0303 3786 1000)",3.5,6,130,34.2010,-119.1327,0,"UTM:(11S 0303 3786 1000)",""
"UTM:(11S 0303 3787 1000)",3.4,1,130,34.2100,-119.1329,0,"UTM:(11S 0303 3787 1000)",""
"UTM:(11S 0303 3885 1000)",3.1,1,180,35.0932,-119.1557,0,"UTM:(11S 0303 3885 1000)",""
"UTM:(11S 0304 3788 1000)",3.1,1,129,34.2192,-119.1223,0,"UTM:(11S 0304 3788 1000)",""
"UTM:(11S 0304 3801 1000)",2.2,1,133,34.3364,-119.1252,0,"UTM:(11S 0304 3801 1000)",""
"UTM:(11S 0304 3858 1000)",3.1,1,161,34.8501,-119.1384,0,"UTM:(11S 0304 3858 1000)",""
"UTM:(11S 0304 3920 1000)",2.0,1,206,35.4087,-119.1530,0,"UTM:(11S 0304 3920 1000)",""
"UTM:(11S 0305 3780 1000)",2.7,1,127,34.1473,-119.1096,0,"UTM:(11S 0305 3780 1000)",""
"UTM:(11S 0305 3788 1000)",2.7,1,128,34.2194,-119.1114,0,"UTM:(11S 0305 3788 1000)",""
"UTM:(11S 0305 3846 1000)",4.1,1,153,34.7421,-119.1247,0,"UTM:(11S 0305 3846 1000)",""
"UTM:(11S 0305 3858 1000)",3.1,1,160,34.8502,-119.1275,0,"UTM:(11S 0305 3858 1000)",""
"UTM:(11S 0305 3913 1000)",2.0,1,200,35.3458,-119.1404,0,"UTM:(11S 0305 3913 1000)",""
"UTM:(11S 0306 3788 1000)",3.3,2,127,34.2196,-119.1006,0,"UTM:(11S 0306 3788 1000)",""
"UTM:(11S 0306 3908 1000)",2.0,1,195,35.3010,-119.1282,0,"UTM:(11S 0306 3908 1000)",""
"UTM:(11S 0306 3909 1000)",2.7,1,196,35.3100,-119.1284,0,"UTM:(11S 0306 3909 1000)",""
"UTM:(11S 0306 3911 1000)",2.2,1,197,35.3280,-119.1289,0,"UTM:(11S 0306 3911 1000)",""
"UTM:(11S 0306 3917 1000)",2.0,1,202,35.3821,-119.1303,0,"UTM:(11S 0306 3917 1000)",""
"UTM:(11S 0306 3919 1000)",2.9,2,204,35.4001,-119.1308,0,"UTM:(11S 0306 3919 1000)",""
"UTM:(11S 0307 3787 1000)",4.6,1,126,34.2108,-119.0895,0,"UTM:(11S 0307 3787 1000)",""
"UTM:(11S 0307 3788 1000)",3.1,1,126,34.2198,-119.0897,0,"UTM:(11S 0307 3788 1000)",""
"UTM:(11S 0307 3789 1000)",3.1,1,127,34.2288,-119.0899,0,"UTM:(11S 0307 3789 1000)",""
"UTM:(11S 0307 3791 1000)",3.4,1,127,34.2468,-119.0904,0,"UTM:(11S 0307 3791 1000)",""
"UTM:(11S 0307 3793 1000)",2.7,1,128,34.2648,-119.0908,0,"UTM:(11S 0307 3793 1000)",""
"UTM:(11S 0307 3801 1000)",3.1,1,130,34.3369,-119.0926,0,"UTM:(11S 0307 3801 1000)",""
"UTM:(11S 0307 3811 1000)",2.7,1,134,34.4271,-119.0949,0,"UTM:(11S 0307 3811 1000)",""
"UTM:(11S 0307 3910 1000)",2.5,2,196,35.3192,-119.1176,0,"UTM:(11S 0307 3910 1000)",""
"UTM:(11S 0307 3911 1000)",3.1,3,197,35.3282,-119.1179,0,"UTM:(11S 0307 3911 1000)",""
"UTM:(11S 0307 3912 1000)",3.1,5,198,35.3372,-119.1181,0,"UTM:(11S 0307 3912 1000)",""
"UTM:(11S 0307 3914 1000)",4.1,1,199,35.3552,-119.1186,0,"UTM:(11S 0307 3914 1000)",""
"UTM:(11S 0307 3919 1000)",2.0,2,203,35.4003,-119.1198,0,"UTM:(11S 0307 3919 1000)",""
"UTM:(11S 0308 3781 1000)",4.2,2,124,34.1569,-119.0773,0,"UTM:(11S 0308 3781 1000)",""
"UTM:(11S 0308 3787 1000)",3.6,6,125,34.2110,-119.0787,0,"UTM:(11S 0308 3787 1000)",""
"UTM:(11S 0308 3788 1000)",3.8,1,125,34.2200,-119.0789,0,"UTM:(11S 0308 3788 1000)",""
"UTM:(11S 0308 3790 1000)",3.3,2,126,34.2380,-119.0793,0,"UTM:(11S 0308 3790 1000)",""
"UTM:(11S 0308 3791 1000)",3.8,1,126,34.2470,-119.0796,0,"UTM:(11S 0308 3791 1000)",""
"UTM:(11S 0308 3801 1000)",3.9,4,129,34.3371,-119.0818,0,"UTM:(11S 0308 3801 1000)",""
"UTM:(11S 0308 3802 1000)",3.8,3,130,34.3461,-119.0820,0,"UTM:(11S 0308 3802 1000)",""
"UTM:(11S 0308 3803 1000)",2.2,2,130,34.3552,-119.0822,0,"UTM:(11S 0308 3803 1000)",""
"UTM:(11S 0308 3909 1000)",2.0,2,195,35.3104,-119.1064,0,"UTM:(11S 0308 3909 1000)",""
"UTM:(11S 0308 3910 1000)",2.2,2,195,35.3194,-119.1067,0,"UTM:(11S 0308 3910 1000)",""
"UTM:(11S 0308 3912 1000)",3.3,2,197,35.3374,-119.1071,0,"UTM:(11S 0308 3912 1000)",""
"UTM:(11S 0308 3913 1000)",3.3,5,198,35.3464,-119.1073,0,"UTM:(11S 0308 3913 1000)",""
"UTM:(11S 0308 3914 1000)",2.0,1,199,35.3554,-119.1076,0,"UTM:(11S 0308 3914 1000)",""
"UTM:(11S 0308 3917 1000)",2.2,1,201,35.3825,-119.1083,0,"UTM:(11S 0308 3917 1000)",""
"UTM:(11S 0308 3919 1000)",2.2,1,203,35.4005,-119.1087,0,"UTM:(11S 0308 3919 1000)",""
"UTM:(11S 0309 3788 1000)",3.8,8,124,34.2202,-119.0680,0,"UTM:(11S 0309 3788 1000)",""
"UTM:(11S 0309 3790 1000)",4.3,1,125,34.2382,-119.0685,0,"UTM:(11S 0309 3790 1000)",""
"UTM:(11S 0309 3803 1000)",3.4,3,129,34.3553,-119.0713,0,"UTM:(11S 0309 3803 1000)",""
"UTM:(11S 0309 3806 1000)",2.7,1,130,34.3824,-119.0720,0,"UTM:(11S 0309 3806 1000)",""
"UTM:(11S 0309 3908 1000)",2.7,1,193,35.3016,-119.0952,0,"UTM:(11S 0309 3908 1000)",""
"UTM:(11S 0309 3909 1000)",2.0,1,194,35.3106,-119.0954,0,"UTM:(11S 0309 3909 1000)",""
"UTM:(11S 0310 3788 1000)",4.2,11,123,34.2203,-119.0572,0,"UTM:(11S 0310 3788 1000)",""
"UTM:(11S 0310 3789 1000)",3.4,4,124,34.2293,-119.0574,0,"UTM:(11S 0310 3789 1000)",""
"UTM:(11S 0310 3790 1000)",3.9,2,124,34.2384,-119.0576,0,"UTM:(11S 0310 3790 1000)",""
"UTM:(11S 0310 3791 1000)",3.8,1,124,34.2474,-119.0579,0,"UTM:(11S 0310 3791 1000)",""
"UTM:(11S 0310 3803 1000)",4.1,3,128,34.3555,-119.0605,0,"UTM:(11S 0310 3803 1000)",""
"UTM:(11S 0310 3804 1000)",3.1,2,128,34.3645,-119.0607,0,"UTM:(11S 0310 3804 1000)",""
"UTM:(11S 0310 3850 1000)",2.2,1,151,34.7791,-119.0710,0,"UTM:(11S 0310 3850 1000)",""
"UTM:(11S 0310 3900 1000)",2.7,1,186,35.2297,-119.0823,0,"UTM:(11S 0310 3900 1000)",""
"UTM:(11S 0310 3901 1000)",3.4,1,187,35.2387,-119.0826,0,"UTM:(11S 0310 3901 1000)",""
"UTM:(11S 0310 3908 1000)",2.7,1,193,35.3018,-119.0842,0,"UTM:(11S 0310 3908 1000)",""
"UTM:(11S 0310 3909 1000)",2.6,3,193,35.3108,-119.0845,0,"UTM:(11S 0310 3909 1000)",""
"UTM:(11S 0311 3784 1000)",3.4,1,122,34.1845,-119.0455,0,"UTM:(11S 0311 3784 1000)",""
"UTM:(11S 0311 3788 1000)",4.0,10,123,34.2205,-119.0463,0,"UTM:(11S 0311 3788 1000)",""
"UTM:(11S 0311 3789 1000)",3.4,1,123,34.2295,-119.0465,0,"UTM:(11S 0311 3789 1000)",""
"UTM:(11S 0311 3790 1000)",3.1,10,123,34.2385,-119.0468,0,"UTM:(11S 0311 3790 1000)",""
"UTM:(11S 0311 3791 1000)",4.1,5,123,34.2476,-119.0470,0,"UTM:(11S 0311 3791 1000)",""
"UTM:(11S 0311 3803 1000)",3.4,1,127,34.3557,-119.0496,0,"UTM:(11S 0311 3803 1000)",""
"UTM:(11S 0311 3905 1000)",2.2,1,190,35.2749,-119.0725,0,"UTM:(11S 0311 3905 1000)",""
"UTM:(11S 0311 3909 1000)",3.8,1,193,35.3110,-119.0735,0,"UTM:(11S 0311 3909 1000)",""
